file,class,x,y,w,h,px1,py1,px2,py2
20230609c324.txt,0.0,0.493151,0.481204,0.030052,0.064259,0.48125,0.462037,0.505729,0.507407
20230609c324.txt,0.0,0.45599,0.60463,0.032813,0.07037,0.445833,0.575926,0.464062,0.636111
20230609c324.txt,0.0,0.428906,0.39537,0.028646,0.081481,0.426563,0.359259,0.429167,0.42963
20230609c324.txt,0.0,0.548698,0.366667,0.029687,0.044444,0.540625,0.348148,0.55625,0.382407
20230609c324.txt,0.0,0.707552,0.703704,0.023438,0.094444,0.708854,0.662963,0.704167,0.747222
20230609c324.txt,0.0,0.620573,0.675,0.022396,0.083333,0.620833,0.637963,0.616146,0.712037
20230609c324.txt,0.0,0.464844,0.922685,0.023438,0.058333,0.472396,0.900926,0.456771,0.947222
20230609c324.txt,0.0,0.403385,0.817593,0.022396,0.053704,0.409375,0.794444,0.394792,0.840741
20230609c324.txt,0.0,0.095312,0.722685,0.041667,0.078704,0.110937,0.690741,0.079687,0.755556
20230609c324.txt,0.0,0.241927,0.761111,0.022396,0.07963,0.244792,0.725,0.240625,0.79537
20230609c324.txt,0.0,0.014583,0.510648,0.028125,0.039815,0.023958,0.499074,0.001042,0.524074
20230609c324.txt,0.0,0.293229,0.448611,0.020833,0.069444,0.292708,0.419444,0.294792,0.476852
20230609c324.txt,0.0,0.242083,0.431991,0.025833,0.073056,0.251563,0.401852,0.236458,0.463889
20230609c324.txt,0.0,0.265625,0.398611,0.029167,0.060185,0.258854,0.375926,0.273958,0.425
20230609c324.txt,0.0,0.218229,0.410185,0.032292,0.042593,0.228646,0.393519,0.204687,0.425926
20230609c324.txt,0.0,0.230729,0.366204,0.033333,0.047222,0.240104,0.348148,0.220312,0.385185
20230609c324.txt,0.0,0.25625,0.368056,0.029167,0.043519,0.264062,0.348148,0.244271,0.383333
20230609c324.txt,0.0,0.291094,0.356019,0.019583,0.023148,0.291146,0.346296,0.290104,0.363889
20230609c330.txt,0.0,0.060156,0.946296,0.018229,0.059259,0.058854,0.92037,0.061979,0.971296
20230609c330.txt,0.0,0.392448,0.833796,0.027604,0.078704,0.399479,0.800926,0.386458,0.866667
20230609c330.txt,0.0,0.456771,0.747222,0.017708,0.051852,0.460417,0.725926,0.454167,0.769444
20230609c330.txt,0.0,0.309375,0.702315,0.019792,0.069444,0.308854,0.67037,0.310937,0.731481
20230609c330.txt,0.0,0.159635,0.680556,0.028646,0.02963,0.171354,0.671296,0.146875,0.686111
20230609c330.txt,0.0,0.157031,0.530556,0.034896,0.075926,0.169271,0.496296,0.14375,0.562963
20230609c330.txt,0.0,0.240625,0.556481,0.025,0.068519,0.245833,0.527778,0.2375,0.587037
20230609c330.txt,0.0,0.211458,0.413426,0.023958,0.080556,0.210417,0.377778,0.211979,0.447222
20230609c330.txt,0.0,0.245052,0.416667,0.022396,0.068519,0.245312,0.385185,0.241667,0.44537
20230609c330.txt,0.0,0.254036,0.36537,0.036198,0.041481,0.268229,0.350926,0.240104,0.378704
20230609c330.txt,0.0,0.229167,0.35463,0.027083,0.024074,0.239063,0.35,0.216667,0.349074
20230609c330.txt,0.0,0.272917,0.385648,0.022917,0.062037,0.273438,0.358333,0.275,0.412963
20230609c330.txt,0.0,0.311979,0.40463,0.028125,0.07037,0.317188,0.375,0.308854,0.435185
20230609c330.txt,0.0,0.409818,0.448611,0.025885,0.073148,0.411458,0.416667,0.405208,0.47963
20230609c330.txt,0.0,0.44375,0.353704,0.022917,0.022222,0.442188,0.34537,0.444792,0.362037
20230609c330.txt,0.0,0.47474,0.416667,0.028646,0.075926,0.467187,0.386111,0.480208,0.448148
20230609c330.txt,0.0,0.520052,0.440741,0.021354,0.062963,0.525521,0.416667,0.515625,0.469444
20230609c330.txt,0.0,0.525781,0.391204,0.026562,0.069444,0.53125,0.360185,0.51875,0.419444
20230609c330.txt,0.0,0.571354,0.388889,0.027083,0.081481,0.56875,0.35463,0.575,0.423148
20230609c330.txt,0.0,0.628646,0.358333,0.038542,0.02963,0.645312,0.35,0.611979,0.358333
20230609c330.txt,0.0,0.646354,0.473611,0.029167,0.076852,0.653646,0.440741,0.639062,0.506481
20230609c330.txt,0.0,0.698698,0.358796,0.022396,0.028704,0.696354,0.34537,0.704688,0.369444
20230609c330.txt,0.0,0.774219,0.371296,0.024479,0.053704,0.767708,0.348148,0.779687,0.391667
20230609c330.txt,0.0,0.947917,0.952778,0.036458,0.048148,0.935937,0.933333,0.963021,0.968519
20230609c330.txt,0.0,0.486198,0.80787,0.024479,0.058333,0.492708,0.782407,0.479687,0.832407
20230609c330.txt,0.0,0.547414,0.361042,0.033318,0.031454,0.535937,0.347222,0.559896,0.368519
20230609c336.txt,0.0,0.744531,0.886111,0.024479,0.055556,0.735938,0.865741,0.752604,0.907407
20230609c336.txt,0.0,0.691667,0.81713,0.026042,0.078704,0.689583,0.783333,0.691667,0.848148
20230609c336.txt,0.0,0.5875,0.978241,0.030208,0.043519,0.579167,0.961111,0.592187,0.99537
20230609c336.txt,0.0,0.773438,0.373148,0.026042,0.057407,0.765625,0.349074,0.778646,0.394444
20230609c336.txt,0.0,0.697656,0.358333,0.020313,0.027778,0.694792,0.347222,0.704167,0.368519
20230609c336.txt,0.0,0.651849,0.372222,0.022344,0.051852,0.659896,0.352778,0.644792,0.392593
20230609c336.txt,0.0,0.577604,0.375463,0.023958,0.060185,0.576042,0.347222,0.579688,0.401852
20230609c336.txt,0.0,0.530208,0.365741,0.03125,0.037037,0.543229,0.351852,0.519271,0.374074
20230609c336.txt,0.0,0.51224,0.37963,0.020313,0.066667,0.5125,0.35,0.510417,0.40463
20230609c336.txt,0.0,0.435417,0.376389,0.028125,0.062037,0.438021,0.348148,0.428646,0.4
20230609c336.txt,0.0,0.398438,0.563426,0.021875,0.082407,0.400521,0.530556,0.398438,0.599074
20230609c336.txt,0.0,0.336198,0.573148,0.042188,0.059259,0.352083,0.552778,0.320833,0.593519
20230609c336.txt,0.0,0.361979,0.488426,0.028125,0.076852,0.359375,0.456481,0.364583,0.519444
20230609c336.txt,0.0,0.252083,0.368056,0.028125,0.047222,0.2625,0.348148,0.241667,0.380556
20230609c336.txt,0.0,0.278125,0.371296,0.021875,0.048148,0.284896,0.352778,0.273958,0.387037
20230609c336.txt,0.0,0.215625,0.458333,0.027083,0.077778,0.216667,0.423148,0.211458,0.491667
20230609c336.txt,0.0,0.23099,0.400463,0.028646,0.075,0.224479,0.369444,0.236979,0.430556
20230609c336.txt,0.0,0.203906,0.394444,0.028646,0.059259,0.19375,0.367593,0.208854,0.415741
20230609c336.txt,0.0,0.120573,0.877315,0.027604,0.052778,0.127604,0.855556,0.110937,0.897222
20230609c336.txt,0.0,0.251302,0.776667,0.032813,0.042963,0.264583,0.762963,0.238021,0.787963
20230609c336.txt,0.0,0.334115,0.947222,0.021354,0.072222,0.334375,0.916667,0.335417,0.977778
20230609c336.txt,0.0,0.260417,0.973611,0.026042,0.052778,0.264583,0.951852,0.255729,0.99537
20230609c336.txt,0.0,0.697091,0.776583,0.019786,0.069389,0.695833,0.746296,0.697917,0.80463
20230609c342.txt,0.0,0.576302,0.636574,0.031771,0.039815,0.588021,0.62037,0.563542,0.649074
20230609c342.txt,0.0,0.622367,0.683708,0.024589,0.065917,0.628646,0.655556,0.616146,0.705556
20230609c342.txt,0.0,0.454948,0.925926,0.032813,0.031481,0.467187,0.925,0.439063,0.92963
20230609c342.txt,0.0,0.663802,0.941204,0.033854,0.093519,0.669792,0.90463,0.654167,0.980556
20230609c342.txt,0.0,0.607031,0.709259,0.024479,0.075926,0.602604,0.674074,0.610417,0.741667
20230609c342.txt,0.0,0.556771,0.549074,0.028125,0.081481,0.565104,0.512963,0.552083,0.585185
20230609c342.txt,0.0,0.771354,0.372685,0.027083,0.056481,0.763021,0.348148,0.779167,0.394444
20230609c342.txt,0.0,0.698958,0.357407,0.022917,0.025926,0.693229,0.346296,0.704167,0.365741
20230609c342.txt,0.0,0.648698,0.35463,0.020313,0.02037,0.647917,0.344444,0.647396,0.360185
20230609c342.txt,0.0,0.551302,0.357407,0.028646,0.025926,0.563542,0.349074,0.542188,0.359259
20230609c342.txt,0.0,0.58151,0.373148,0.023438,0.053704,0.581771,0.349074,0.583333,0.393519
20230609c342.txt,0.0,0.509375,0.358333,0.01875,0.024074,0.509375,0.349074,0.509375,0.365741
20230609c342.txt,0.0,0.439063,0.363889,0.022917,0.042593,0.438542,0.344444,0.438542,0.380556
20230609c342.txt,0.0,0.367188,0.482407,0.029167,0.07963,0.359375,0.448148,0.372396,0.514815
20230609c342.txt,0.0,0.304427,0.384722,0.021354,0.075,0.304688,0.351852,0.305729,0.415741
20230609c342.txt,0.0,0.285156,0.362037,0.020313,0.033333,0.285417,0.348148,0.283333,0.369444
20230609c342.txt,0.0,0.259896,0.369907,0.036458,0.047222,0.271875,0.349074,0.244792,0.386111
20230609c342.txt,0.0,0.234375,0.399074,0.022917,0.074074,0.234896,0.367593,0.233333,0.432407
20230609c342.txt,0.0,0.214062,0.462037,0.030208,0.081481,0.217708,0.426852,0.209896,0.5
20230609c342.txt,0.0,0.194792,0.40463,0.022917,0.075926,0.194792,0.371296,0.198437,0.437037
20230609c342.txt,0.0,0.130469,0.6875,0.026562,0.078704,0.124479,0.65463,0.135937,0.719444
20230609c342.txt,0.0,0.396875,0.946296,0.022917,0.07963,0.4,0.913889,0.392708,0.97963
20230609c342.txt,0.0,0.22474,0.863426,0.022396,0.073148,0.229687,0.831481,0.221875,0.894444
20230609c342.txt,0.0,0.121875,0.825926,0.025,0.07037,0.120313,0.799074,0.121875,0.853704
20230609c348.txt,0.0,0.866927,0.965741,0.027604,0.064815,0.876042,0.937963,0.856771,0.996296
20230609c348.txt,0.0,0.886458,0.758796,0.025,0.075,0.883854,0.724074,0.889062,0.788889
20230609c348.txt,0.0,0.729167,0.792593,0.025,0.075926,0.721875,0.760185,0.734375,0.825926
20230609c348.txt,0.0,0.639844,0.85,0.024479,0.051852,0.645833,0.830556,0.630729,0.867593
20230609c348.txt,0.0,0.697917,0.544907,0.034375,0.073148,0.684896,0.514815,0.708333,0.572222
20230609c348.txt,0.0,0.70763,0.570833,0.022552,0.078704,0.713542,0.538889,0.705729,0.603704
20230609c348.txt,0.0,0.553646,0.955093,0.016667,0.062037,0.554688,0.927778,0.553125,0.981481
20230609c348.txt,0.0,0.234635,0.970833,0.041146,0.050926,0.218229,0.952778,0.251042,0.992593
20230609c348.txt,0.0,0.308073,0.740278,0.027604,0.052778,0.31875,0.717593,0.298958,0.762037
20230609c348.txt,0.0,0.11849,0.681019,0.031771,0.043519,0.129167,0.666667,0.105729,0.696296
20230609c348.txt,0.0,0.186458,0.556944,0.029167,0.076852,0.194271,0.524074,0.177604,0.588889
20230609c348.txt,0.0,0.239844,0.389861,0.024479,0.070278,0.248438,0.358333,0.233854,0.418519
20230609c348.txt,0.0,0.201042,0.40463,0.030208,0.068519,0.210417,0.37963,0.191667,0.434259
20230609c348.txt,0.0,0.214583,0.459722,0.028125,0.078704,0.213542,0.425926,0.211979,0.491667
20230609c348.txt,0.0,0.26276,0.368056,0.031771,0.04537,0.273958,0.347222,0.253125,0.381481
20230609c348.txt,0.0,0.333333,0.376389,0.028125,0.063889,0.333333,0.347222,0.332292,0.402778
20230609c348.txt,0.0,0.440365,0.359722,0.019271,0.034259,0.440625,0.344444,0.439583,0.373148
20230609c348.txt,0.0,0.411458,0.405556,0.028125,0.07963,0.415104,0.37037,0.40625,0.439815
20230609c348.txt,0.0,0.497917,0.509259,0.03125,0.064815,0.486979,0.482407,0.507292,0.537963
20230609c348.txt,0.0,0.545833,0.353704,0.033333,0.02037,0.530729,0.348148,0.558333,0.350926
20230609c348.txt,0.0,0.582292,0.371759,0.027083,0.052778,0.577083,0.346296,0.589063,0.393519
20230609c348.txt,0.0,0.527344,0.577315,0.023438,0.065741,0.53125,0.547222,0.523438,0.607407
20230609c348.txt,0.0,0.69375,0.356944,0.020833,0.025,0.6875,0.346296,0.701562,0.364815
20230609c348.txt,0.0,0.770312,0.373148,0.028125,0.059259,0.763021,0.34537,0.775,0.399074
20230609c354.txt,0.0,0.214062,0.460185,0.027083,0.07963,0.214062,0.424074,0.209896,0.49537
20230609c354.txt,0.0,0.403646,0.981019,0.01875,0.037963,0.409896,0.966667,0.401562,0.998148
20230609c354.txt,0.0,0.446354,0.773148,0.020833,0.074074,0.448958,0.739815,0.444271,0.806481
20230609c354.txt,0.0,0.396094,0.705556,0.026562,0.068519,0.391146,0.675926,0.403646,0.735185
20230609c354.txt,0.0,0.317969,0.576389,0.050521,0.063889,0.296354,0.551852,0.3375,0.600926
20230609c354.txt,0.0,0.446354,0.565278,0.027083,0.075,0.445312,0.534259,0.451562,0.598148
20230609c354.txt,0.0,0.449385,0.352338,0.015813,0.018472,0.45,0.344444,0.448958,0.358333
20230609c354.txt,0.0,0.769271,0.947222,0.030208,0.059259,0.779687,0.926852,0.758333,0.971296
20230609c354.txt,0.0,0.984375,0.867593,0.013542,0.035185,0.981771,0.881481,0.9875,0.852778
20230609c354.txt,0.0,0.895833,0.731481,0.028125,0.107407,0.897396,0.687963,0.894792,0.77963
20230609c354.txt,0.0,0.770573,0.372685,0.028646,0.056481,0.761979,0.34537,0.775,0.398148
20230609c354.txt,0.0,0.690443,0.356481,0.022552,0.022222,0.684375,0.346296,0.698958,0.363889
20230609c354.txt,0.0,0.675521,0.469444,0.029167,0.075926,0.672917,0.435185,0.675521,0.501852
20230609c354.txt,0.0,0.614844,0.708333,0.026562,0.075926,0.622396,0.680556,0.608333,0.740741
20230609c354.txt,0.0,0.688802,0.603241,0.024479,0.080556,0.689063,0.568519,0.688542,0.638889
20230609c354.txt,0.0,0.595052,0.376852,0.026562,0.061111,0.589583,0.349074,0.599479,0.4
20230609c354.txt,0.0,0.577344,0.366667,0.018229,0.042593,0.578125,0.349074,0.578646,0.383333
20230609c354.txt,0.0,0.538542,0.399537,0.028125,0.076852,0.545312,0.365741,0.530729,0.432407
20230609c354.txt,0.0,0.427865,0.379167,0.024479,0.071296,0.43125,0.34537,0.425,0.410185
20230609c354.txt,0.0,0.278906,0.360648,0.025521,0.032407,0.282292,0.34537,0.272917,0.372222
20230609c354.txt,0.0,0.296615,0.421296,0.026562,0.077778,0.293229,0.389815,0.303125,0.45463
20230609c354.txt,0.0,0.254063,0.396296,0.043958,0.053704,0.271354,0.37963,0.234896,0.413889
20230609c354.txt,0.0,0.218229,0.388426,0.035417,0.05463,0.232813,0.366667,0.203646,0.407407
20230609c360.txt,0.0,0.022396,0.844907,0.030208,0.060185,0.032292,0.82037,0.0125,0.869444
20230609c360.txt,0.0,0.29974,0.975926,0.031771,0.044444,0.288021,0.959259,0.310937,0.99537
20230609c360.txt,0.0,0.472396,0.613426,0.022917,0.082407,0.469792,0.575926,0.475,0.650926
20230609c360.txt,0.0,0.42474,0.433796,0.025521,0.080556,0.422917,0.399074,0.426042,0.469444
20230609c360.txt,0.0,0.423958,0.365278,0.022917,0.043519,0.422917,0.34537,0.424479,0.381481
20230609c360.txt,0.0,0.544531,0.373611,0.035937,0.052778,0.558854,0.35,0.532813,0.393519
20230609c360.txt,0.0,0.584115,0.373611,0.034896,0.056481,0.588542,0.349074,0.577083,0.390741
20230609c360.txt,0.0,0.632552,0.412963,0.029687,0.07037,0.623958,0.382407,0.639583,0.440741
20230609c360.txt,0.0,0.632292,0.499537,0.028125,0.078704,0.638021,0.466667,0.625521,0.534259
20230609c360.txt,0.0,0.676302,0.419444,0.025521,0.072222,0.679688,0.386111,0.672396,0.451852
20230609c360.txt,0.0,0.682917,0.360185,0.029375,0.02963,0.673958,0.346296,0.692708,0.369444
20230609c360.txt,0.0,0.768125,0.372222,0.025833,0.057407,0.761458,0.346296,0.773438,0.397222
20230609c360.txt,0.0,0.821354,0.493519,0.035417,0.096296,0.820312,0.450926,0.825521,0.538889
20230609c360.txt,0.0,0.157031,0.589352,0.020313,0.069444,0.155208,0.561111,0.158854,0.621296
20230609c360.txt,0.0,0.227344,0.396852,0.048438,0.047037,0.245833,0.380556,0.209896,0.401852
20230609c360.txt,0.0,0.213281,0.457407,0.025521,0.081481,0.208333,0.423148,0.211458,0.494444
20230609c360.txt,0.0,0.270313,0.389306,0.034375,0.063981,0.282292,0.360185,0.258854,0.415741
20230609c360.txt,0.0,0.277083,0.353241,0.019792,0.017593,0.278125,0.346296,0.275,0.360185
20230609c360.txt,0.0,0.332552,0.376852,0.026562,0.062963,0.329688,0.347222,0.335938,0.402778
20230609c360.txt,0.0,0.144531,0.5625,0.030729,0.062037,0.151562,0.537037,0.135417,0.587037
20230609c366.txt,0.0,0.411224,0.397222,0.03599,0.07037,0.397396,0.367593,0.426042,0.421296
20230609c366.txt,0.0,0.419234,0.397093,0.018635,0.069944,0.418229,0.365741,0.419271,0.42963
20230609c366.txt,0.0,0.423177,0.35463,0.027604,0.024074,0.420833,0.344444,0.427604,0.363889
20230609c366.txt,0.0,0.592708,0.360185,0.035417,0.02963,0.608333,0.348148,0.577604,0.367593
20230609c366.txt,0.0,0.548958,0.368056,0.039583,0.041667,0.566667,0.352778,0.533333,0.380556
20230609c366.txt,0.0,0.610677,0.376574,0.016146,0.059815,0.614583,0.353704,0.607292,0.4
20230609c366.txt,0.0,0.627604,0.377315,0.022917,0.060185,0.629167,0.348148,0.619792,0.403704
20230609c366.txt,0.0,0.683854,0.414815,0.020833,0.048148,0.685937,0.392593,0.680729,0.434259
20230609c366.txt,0.0,0.691667,0.371759,0.033333,0.047222,0.703646,0.348148,0.678646,0.392593
20230609c366.txt,0.0,0.766745,0.373148,0.025156,0.057407,0.759896,0.347222,0.775521,0.397222
20230609c366.txt,0.0,0.337396,0.819444,0.0325,0.033333,0.348958,0.817593,0.323958,0.812963
20230609c366.txt,0.0,0.239583,0.854167,0.035417,0.065741,0.252083,0.826852,0.225,0.87963
20230609c366.txt,0.0,0.214844,0.722685,0.028646,0.063889,0.220833,0.697222,0.204167,0.750926
20230609c366.txt,0.0,0.165365,0.890741,0.039062,0.048148,0.182292,0.87037,0.15,0.907407
20230609c366.txt,0.0,0.800521,0.740278,0.030208,0.065741,0.790625,0.712963,0.811458,0.77037
20230609c366.txt,0.0,0.91276,0.850463,0.029687,0.084259,0.904687,0.814815,0.919792,0.887963
20230609c366.txt,0.0,0.135781,0.518519,0.027812,0.074074,0.128125,0.487037,0.141146,0.551852
20230609c366.txt,0.0,0.203583,0.496796,0.030542,0.084259,0.211979,0.463889,0.19375,0.534259
20230609c366.txt,0.0,0.211172,0.458657,0.020469,0.080278,0.207813,0.424074,0.211979,0.494444
20230609c366.txt,0.0,0.245052,0.387037,0.038021,0.046296,0.259375,0.371296,0.229167,0.397222
20230609c366.txt,0.0,0.280781,0.369907,0.024063,0.050926,0.286458,0.347222,0.272917,0.389815
20230609c366.txt,0.0,0.334375,0.361574,0.027083,0.034259,0.335938,0.346296,0.330729,0.375
20230609c372.txt,0.0,0.834375,0.960185,0.028125,0.07963,0.829167,0.928704,0.839063,0.99537
20230609c372.txt,0.0,0.717448,0.815278,0.023438,0.087963,0.717708,0.776852,0.714063,0.853704
20230609c372.txt,0.0,0.580729,0.848148,0.023958,0.072222,0.58125,0.815741,0.581771,0.878704
20230609c372.txt,0.0,0.606771,0.959259,0.021875,0.068519,0.60625,0.932407,0.609896,0.990741
20230609c372.txt,0.0,0.471354,0.855093,0.04375,0.04537,0.490625,0.852778,0.450521,0.85463
20230609c372.txt,0.0,0.379948,0.874074,0.020313,0.07037,0.383854,0.84537,0.376563,0.905556
20230609c372.txt,0.0,0.304427,0.730093,0.019271,0.076852,0.307292,0.698148,0.305208,0.764815
20230609c372.txt,0.0,0.567708,0.568981,0.022917,0.071296,0.563542,0.537963,0.571875,0.599074
20230609c372.txt,0.0,0.124219,0.439815,0.025521,0.074074,0.125521,0.405556,0.122917,0.471296
20230609c372.txt,0.0,0.207292,0.462037,0.026042,0.07963,0.201042,0.42963,0.211458,0.497222
20230609c372.txt,0.0,0.247917,0.387963,0.036458,0.048148,0.2625,0.366667,0.232813,0.402778
20230609c372.txt,0.0,0.283333,0.367593,0.026042,0.044444,0.286979,0.346296,0.275521,0.385185
20230609c372.txt,0.0,0.316927,0.397222,0.036979,0.05,0.301042,0.381481,0.330729,0.414815
20230609c372.txt,0.0,0.297656,0.437037,0.029687,0.075926,0.308333,0.403704,0.288021,0.469444
20230609c372.txt,0.0,0.410677,0.374074,0.032813,0.057407,0.401042,0.346296,0.416667,0.394444
20230609c372.txt,0.0,0.560937,0.362037,0.023958,0.031481,0.56875,0.348148,0.552083,0.373148
20230609c372.txt,0.0,0.60625,0.363426,0.020833,0.036111,0.604167,0.346296,0.608854,0.378704
20230609c372.txt,0.0,0.632292,0.356481,0.015625,0.02037,0.631771,0.348148,0.63125,0.362963
20230609c372.txt,0.0,0.589323,0.352778,0.017188,0.016667,0.584896,0.34537,0.59375,0.357407
20230609c372.txt,0.0,0.66875,0.381944,0.033333,0.065741,0.658854,0.353704,0.678646,0.406481
20230609c372.txt,0.0,0.767188,0.373148,0.025,0.057407,0.760938,0.347222,0.773438,0.396296
20230609c378.txt,0.0,0.392969,0.366667,0.024479,0.042593,0.388021,0.347222,0.4,0.381481
20230609c378.txt,0.0,0.417708,0.431019,0.023958,0.080556,0.416667,0.394444,0.418229,0.467593
20230609c378.txt,0.0,0.253906,0.384722,0.041146,0.041667,0.271875,0.381481,0.234375,0.387963
20230609c378.txt,0.0,0.288281,0.369444,0.029687,0.048148,0.292708,0.346296,0.278646,0.387037
20230609c378.txt,0.0,0.766667,0.373148,0.026042,0.055556,0.760417,0.346296,0.775,0.396296
20230609c378.txt,0.0,0.655729,0.375463,0.022917,0.060185,0.653646,0.346296,0.657813,0.403704
20230609c378.txt,0.0,0.275,0.518519,0.023958,0.087037,0.276042,0.47963,0.273438,0.558333
20230609c378.txt,0.0,0.361458,0.608333,0.030208,0.068519,0.352083,0.57963,0.373437,0.638889
20230609c378.txt,0.0,0.33724,0.72037,0.029687,0.066667,0.347396,0.692593,0.327083,0.749074
20230609c378.txt,0.0,0.439844,0.89213,0.024479,0.080556,0.446354,0.856481,0.435417,0.925
20230609c378.txt,0.0,0.43776,0.987037,0.029687,0.025926,0.428125,0.981481,0.440104,0.998148
20230609c378.txt,0.0,0.693229,0.575,0.03125,0.081481,0.694792,0.540741,0.689583,0.609259
20230609c378.txt,0.0,0.615625,0.678704,0.026042,0.1,0.617708,0.636111,0.613021,0.724074
20230609c378.txt,0.0,0.500521,0.581019,0.025,0.091667,0.502604,0.538889,0.499479,0.619444
20230609c378.txt,0.0,0.144792,0.390741,0.033333,0.068519,0.15625,0.362037,0.133854,0.42037
20230609c378.txt,0.0,0.210156,0.459259,0.031771,0.077778,0.204167,0.424074,0.207292,0.494444
20230609c378.txt,0.0,0.566927,0.358333,0.021354,0.025926,0.569271,0.346296,0.559896,0.366667
20230609c378.txt,0.0,0.49974,0.380093,0.019271,0.067593,0.498437,0.349074,0.499479,0.410185
20230609c384.txt,0.0,0.228385,0.468565,0.033854,0.081389,0.21875,0.432407,0.240104,0.503704
20230609c384.txt,0.0,0.20625,0.455093,0.022917,0.078704,0.208333,0.419444,0.203646,0.489815
20230609c384.txt,0.0,0.147396,0.384722,0.032292,0.069444,0.157812,0.356481,0.136458,0.412963
20230609c384.txt,0.0,0.28099,0.970833,0.021354,0.058333,0.281771,0.95,0.280729,0.994444
20230609c384.txt,0.0,0.184375,0.972685,0.042708,0.052778,0.198437,0.953704,0.177604,0.994444
20230609c384.txt,0.0,0.419271,0.390741,0.029167,0.075926,0.411458,0.358333,0.428125,0.425
20230609c384.txt,0.0,0.45625,0.384722,0.023958,0.073148,0.460938,0.351852,0.452083,0.416667
20230609c384.txt,0.0,0.472656,0.466667,0.024479,0.074074,0.476562,0.432407,0.469271,0.5
20230609c384.txt,0.0,0.501563,0.388426,0.026042,0.080556,0.496875,0.351852,0.50625,0.423148
20230609c384.txt,0.0,0.570573,0.35912,0.017188,0.025648,0.571354,0.348148,0.566146,0.366667
20230609c384.txt,0.0,0.620313,0.372222,0.027083,0.057407,0.624479,0.346296,0.615104,0.396296
20230609c384.txt,0.0,0.76875,0.368519,0.029167,0.048148,0.759896,0.347222,0.776563,0.387037
20230609c384.txt,0.0,0.728385,0.971759,0.023438,0.056481,0.726562,0.947222,0.727604,0.996296
20230609c384.txt,0.0,0.70651,0.933333,0.028646,0.083333,0.711458,0.89537,0.702083,0.967593
20230609c384.txt,0.0,0.406771,0.583796,0.020833,0.075,0.408854,0.550926,0.403646,0.617593
20230609c384.txt,0.0,0.2,0.656019,0.027083,0.080556,0.203646,0.618519,0.194792,0.691667
20230609c384.txt,0.0,0.200521,0.770833,0.026042,0.073148,0.206771,0.739815,0.195833,0.8
20230609c384.txt,0.0,0.15026,0.90787,0.024479,0.071296,0.148958,0.878704,0.151042,0.939815
20230609c384.txt,0.0,0.290104,0.365278,0.025,0.039815,0.29375,0.346296,0.284375,0.381481
20230609c384.txt,0.0,0.26651,0.392593,0.043021,0.040741,0.284375,0.391667,0.246354,0.390741
20230609c390.txt,0.0,0.210677,0.582917,0.025521,0.091759,0.208854,0.543519,0.210417,0.621296
20230609c390.txt,0.0,0.169271,0.593981,0.035417,0.069444,0.15625,0.565741,0.180729,0.624074
20230609c390.txt,0.0,0.210156,0.453704,0.031771,0.07963,0.207292,0.419444,0.204167,0.487963
20230609c390.txt,0.0,0.147396,0.38287,0.03125,0.075,0.152083,0.35463,0.139063,0.417593
20230609c390.txt,0.0,0.288542,0.393056,0.045833,0.052778,0.30625,0.378704,0.26875,0.401852
20230609c390.txt,0.0,0.334896,0.45463,0.0375,0.061111,0.348958,0.432407,0.321354,0.478704
20230609c390.txt,0.0,0.370833,0.388426,0.032292,0.073148,0.361979,0.357407,0.381771,0.42037
20230609c390.txt,0.0,0.289062,0.359722,0.022917,0.028704,0.291146,0.346296,0.282292,0.371296
20230609c390.txt,0.0,0.471094,0.403241,0.026562,0.078704,0.46875,0.368519,0.472396,0.438889
20230609c390.txt,0.0,0.449479,0.367593,0.022917,0.048148,0.445312,0.34537,0.454688,0.389815
20230609c390.txt,0.0,0.499219,0.36713,0.023438,0.041667,0.496875,0.347222,0.496875,0.385185
20230609c390.txt,0.0,0.640625,0.37963,0.035417,0.057407,0.655208,0.356481,0.625,0.388889
20230609c390.txt,0.0,0.426563,0.764352,0.035417,0.056481,0.438542,0.742593,0.4125,0.785185
20230609c390.txt,0.0,0.394271,0.939352,0.029167,0.065741,0.404687,0.914815,0.383854,0.967593
20230609c390.txt,0.0,0.328125,0.974074,0.020833,0.051852,0.328125,0.953704,0.326042,0.996296
20230609c390.txt,0.0,0.731771,0.971296,0.032292,0.057407,0.739583,0.949074,0.727604,0.997222
20230609c390.txt,0.0,0.79375,0.749074,0.025,0.040741,0.785937,0.736111,0.803646,0.764815
20230609c390.txt,0.0,0.766667,0.368981,0.027083,0.049074,0.757292,0.346296,0.776042,0.387963
20230609c390.txt,0.0,0.664844,0.558333,0.025521,0.087037,0.667708,0.518519,0.6625,0.598148
20230609c390.txt,0.0,0.140885,0.796759,0.029687,0.063889,0.147396,0.771296,0.130729,0.825
20230609c390.txt,0.0,0.798958,0.502315,0.029167,0.071296,0.792708,0.47037,0.80625,0.532407
20230609c390.txt,0.0,0.216667,0.625926,0.026042,0.042593,0.221875,0.611111,0.210938,0.637963
20230609c396.txt,0.0,0.213802,0.888426,0.022396,0.067593,0.209375,0.859259,0.219271,0.917593
20230609c396.txt,0.0,0.298177,0.825,0.030729,0.064815,0.308854,0.798148,0.286458,0.852778
20230609c396.txt,0.0,0.210156,0.634259,0.032813,0.057407,0.221354,0.610185,0.197917,0.656481
